title,address,type,educational,workExperience,workTag,salary,salaryMouth,companyTags,hrWork,hrName,practice,companyTitle,companyAvatar,companyNature,companyStatus,companyPeople,detailUrl,companyUrl,dist
Python,杭州,python,本科,1-3年,"[""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""\u540e\u7aef"", ""Python""]","[9000, 12000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u9910\u8865\uff0c\u5468\u4e09\u8fd0\u52a8\u65e5\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u751f\u65e5\u798f\u5229\uff0c\u6cd5\u5b9a\u8282\u5047\u65e5\u4e09\u85aa\uff0c\u591a\u8def\u7ebf\u73ed\u8f66\uff0c\u56e2\u5efa\u805a\u9910\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u514d\u8d39\u5de5\u88c5\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u6709\u65e0\u7ebf\u7f51\uff0c\u751f\u65e5\u798f\u5229""]",部门主管,李先生部门主管,0,数梦工场,"https://img.bosszhipin.com/beijin/mcs/bar/20191211/5260fa6eb3dbfb1d5059261a1e8f3176be1bd4a3bd2a63f070bdbdada9aad826.jpg?x-oss-process=image/resize,w_100,limit_0",数据服务,B轮,"[1000, 9999]",https://www.zhipin.com/job_detail/073bdc37c2ecd3c61Xd-2dW7FlVV.html?lid=1E7rAHpoFQM.search.154&securityId=Xdmm57kzMsg2d-T1kvPRBBC8duVeRahNctlO1MkrzX3CPvJjdynq0GY3pOBTrHZXE7-vOAyq9x49KoTY5BPU5KDNWudq2TOz7AwDwDZiwnK2_8Zt&sessionId=,https://www.zhipin.com/gongsi/c830fd3f72bc3cc20XZ439y0.html,西湖区
Python,福州,python,硕士,1年以内,"[""\u641c\u7d22\u5f15\u64ce\u6280\u672f"", ""Linux"", ""Django"", ""Flask"", ""Redis"", """", """", """"]","[15000, 25000]",0薪,"[""\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u751f\u65e5\u798f\u5229\uff0c\u5168\u52e4\u5956\uff0c\u5de5\u9f84\u5956\uff0c\u8282\u5047\u65e5\u52a0\u73ed\u8d39\uff0c\u5e74\u7ec8\u5956\uff0c\u52a0\u73ed\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1""]",人事,谢先生人事,0,福建法意,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[20, 99]",https://www.zhipin.com/job_detail/f6c29a1a059976641XV83tq1FlNQ.html?lid=1E7rAHpoFQM.search.155&securityId=cHe0kbDMMplld-O1dWKiwwazzuw-j49PJnWZAitKFzsrqBwrvhL4BH0L4deMJzspK9S8Rq4qETRfQxo7N7KEeprMlaRs1ADZ2RdqC8-uASY3_Xthu2IY&sessionId=,https://www.zhipin.com/gongsi/14a9a7e46ef1a4d21nB93dW4EVI~.html,闽侯县
Python,南昌,python,本科,1年以内,"[""C/C++"", ""Java"", ""python\u722c\u866b""]","[3000, 6000]",0薪,无,总经理,郭女士总经理,0,中宇洗选,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20170921/7eeee2a2c444fd057f51ccdd1ea46ef1a683e8330f59807e4a4ab362cd72e4ce.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,未融资,"[0, 20]",https://www.zhipin.com/job_detail/4349f2a863dbd0001nF73tm6GFc~.html?lid=1E7rAHpoFQM.search.156&securityId=FVE9uRRwR0KTE-s1qxSyTrZvxMdhcrkPMpvaTaXEVrO2ZS1j4WM_eupcmuzpvr3XNPPQKQuk7_g568OHLw_dZQaGa6tTOS-8GqpreJcjnooYCYeq&sessionId=,https://www.zhipin.com/gongsi/9da9bceca70802011nRy09q0FA~~.html,青山湖区
Python,莆田,python,本科,3-5年,"[""\u591a\u7ebf\u7a0b"", ""Windows"", ""\u56fe\u5f62\u56fe\u50cf\u5904\u7406"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""OpenCV""]","[12000, 18000]",14薪,无,开发经理,林先生开发经理,0,武君子,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",证券/期货,未融资,"[0, 20]",https://www.zhipin.com/job_detail/5c13910f2d9291481nZ42t-9GVtV.html?lid=1E7rAHpoFQM.search.157&securityId=_3NSe2caVZVub-N1jWkwyBY_F1nPWJ7fQdoG8Ha5QarWa5GR1ig1s5BRzi8rVH81ZaAw7KDiMjCJOzZuGLwHOUq3W2yaHJ4ayZ_Tv6QKnXxmwWHuKA57&sessionId=,https://www.zhipin.com/gongsi/abe62964f106bd4b1ndy09-7EFo~.html,荔城区
C,长沙,c++,本科,5-10年,"[""Linux"", ""\u5d4c\u5165\u5f0f\u6280\u672f"", ""\u591a\u7ebf\u7a0b""]","[14000, 22000]",13薪,无,技术总监,黄先生技术总监,0,迈越智诺,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机硬件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/719d7153dc41c8e61n163du8FVVY.html?lid=1EblNvrw9yP.search.61&securityId=VYsH4NUdUbM8T-X1gudIYpokGa_tOBjSX2gyrIRSNLbQfqfNAXMlO5T3tGHYUZahkiIrKq86RAJCS9moh-jVPDFcAoPEKtWEFB_FuoNdYGEQOXJ4VOU8&sessionId=,https://www.zhipin.com/gongsi/260377e42ad2076f1nF43N21GFU~.html,芙蓉区
C,常州,c++,本科,在校/应届,"[""\u8ba1\u7b97\u673a\u76f8\u5173\u4e13\u4e1a"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c"", """"]","[3000, 8000]",0薪,无,招聘者,叶先生招聘者,0,西畔,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",游戏,未融资,"[0, 20]",https://www.zhipin.com/job_detail/b63ec45bf9359efb1Xdz09S7FVpT.html?lid=1EblNvrw9yP.search.62&securityId=BpHaPjlG_l9bD-A1GCjV2nlAOECCWO2aAq-xP3uwDsN-C-dc27be8NXHX2SuUULRbkV04R41rdqyTkBaUYXoEAM-NMJsl4DD1S7Z9BhwY27ALx9gEYs~&sessionId=,https://www.zhipin.com/gongsi/7207fa8ecec2736e1XR93Nm1E1U~.html,
Linux- C,北京,c++,本科,3-5年,"[""\u9632\u706b\u5899"", ""\u653b\u9632\u6280\u672f"", ""C\u8bed\u8a00"", ""Linux"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c"", """", """", """", """"]","[25000, 50000]",0薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1""]",行政人事助理,李女士行政人事助理,0,国御,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20200225/03e1dec8c90df8807665ea17da9397874e918bbc33e39224a85eede4fa504c73_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/6ccfcb5bf32fd56b1Xd_3dq5E1BS.html?lid=1EblNvrw9yP.search.63&securityId=6AhoyAeSqbcPM-_1yqEPRIn8blRsn9rWI05uhcy-oRQfhCmU04c7Y43KclafAMzpp-axeEzKMIXm5XVtorXc9KsRKm9jkV_FPY_d3quP4t_4VGwCzA~~&sessionId=,https://www.zhipin.com/gongsi/669f4aef1a541a6a0HV739y6GQ~~.html,海淀区
C语言,宁波,c++,大专,1年以内,"[""C++"", ""QT""]","[6000, 7000]",0薪,无,HR,徐女士HR,0,灵向科技,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/96ef1cc13d8dafed1nR529m7F1JS.html?lid=1EblNvrw9yP.search.64&securityId=kXKtD89dTowfJ-x1W23OXjYlWOHHB9yfFwaztUw_EdNukhRnJKqYtLjypfaoscBhZtGKmBiLlQKuQ8_WWy1f4ip4YS2nE0fgUC8AOaUT570NyO4aOCR9&sessionId=,https://www.zhipin.com/gongsi/5010a8613c8a7af91nVy0tm7GFI~.html,鄞州区
C,苏州,c++,本科,1-3年,"[""Linux"", ""\u82f1\u8bed"", ""\u9a71\u52a8\u5f00\u53d1""]","[14000, 28000]",0薪,无,智能座舱人事专员,贾先生智能座舱人事专员,0,华为数字技术,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 10000]",https://www.zhipin.com/job_detail/88146da8754019d11XR-2dy0E1ZQ.html?lid=1EblNvrw9yP.search.65&securityId=EEPDGciGV1gYi-i1x2gqBoOwSIt3UXuetfUtw5DH4WtGpDwtDYkxoqs7UiCbednt1yJAYRCN0YxVi0zxR2teszcr9_UjnRYWgZg7231gfNaurPqJEw~~&sessionId=,https://www.zhipin.com/gongsi/821ebb50171d3e8d1XF82tS1Fg~~.html,苏州工业园区
C,成都,c++,本科,3-5年,"[""C/C++"", ""Linux"", ""\u6570\u5b57\u4fe1\u53f7\u5904\u7406""]","[8000, 10000]",0薪,"[""\u4e94\u9669\u4e00\u91d1""]",经理,刘先生经理,0,旷远通达,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,未融资,"[0, 20]",https://www.zhipin.com/job_detail/aaee29bf6b137ab61HJ529W8FVc~.html?lid=1EblNvrw9yP.search.66&securityId=2l-jASR7zNtPQ-y1zHJEPxGWOnvAZ11g9dnyWhGKwuciLFXlSa_d869hKpLqFJYHGjEzjGP1kUFJx5YKkeTb1vS-pV7WUeVyegx_ZiPbm11H_bX3&sessionId=,https://www.zhipin.com/gongsi/2940bd0e8d613b761Hx739u0Eg~~.html,武侯区
C,苏州,c++,本科,1年以内,"[""C/C++"", ""Linux"", ""C\u8bed\u8a00"", ""\u5d4c\u5165\u5f0f\u6280\u672f"", ""\u7f51\u7edc\u534f\u8bae"", ""\u6570\u636e\u7ed3\u6784"", """", """"]","[7000, 12000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5168\u52e4\u5956""]",CEO,张先生CEO,0,苏州奇梦者科技,"https://img.bosszhipin.com/beijin/upload/com/logo/20211202/7b5b554d84f9729c0e6f857df43ed6b03b6191e1ac820a89fac2ad6ce99b9f6f2e29227e707c59c0.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,B轮,"[20, 99]",https://www.zhipin.com/job_detail/a506e9fb0ceb36db1Hd-39m-Flc~.html?lid=1EblNvrw9yP.search.67&securityId=SQ3b5syxhqRJQ-t13B4eMufERd91vIu7CcbPoi92aT-FqqS-rNh4JW4Gt3vflTwQYEQCMmqs5soF4e9otxeEJu4LhD84SqfFFpJzNRZocEgknHlODA~~&sessionId=,https://www.zhipin.com/gongsi/f06880a77a3078b51n1-2ty4GFY~.html,苏州工业园区
C,大连,c++,学历不限,经验不限,"[""C\u8bed\u8a00"", ""\u5d4c\u5165\u5f0f\u5f00\u53d1\u7ecf\u9a8c"", ""C\u8bed\u8a00\u5f00\u53d1\u7ecf\u9a8c""]","[11000, 22000]",0薪,"[""\u751f\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u610f\u5916\u9669\uff0c\u8282\u65e5\u798f\u5229""]",人事,沙女士人事,0,紫亿珑,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",计算机服务,未融资,"[100, 499]",https://www.zhipin.com/job_detail/ca78e42497bd93421Xd80t6_EldV.html?lid=1EblNvrw9yP.search.68&securityId=hooAce0AzzKvY-E1c1CSTakM9IgEz36H1g4-APAEs7ygC-Rj2OZpH7baqwYWHinpKg3TsX8baIdafrBNcGGFPB1Pg0Fr1xl2KzDj-10Z2qF7vdZcZeeM&sessionId=,https://www.zhipin.com/gongsi/43c3d377968190ee1XR53du9GFQ~.html,甘井子区
C,北京,c++,本科,3-5年,"[""C/C++"", ""\u540e\u7aef\u5f00\u53d1"", ""\u9700\u6c42\u5206\u6790""]","[12000, 18000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u9910\u8865\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u901a\u8baf\u8865\u8d34\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",研发总监,江先生研发总监,0,网御星云,"https://img.bosszhipin.com/beijin/upload/com/logo/20210204/35f9007cb7bf10da60ac6af9f4f4305f2c7bd45006275f1c3a2ca76225ca6446.png?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/1845c492ac951a900nV-2dW0F1c~.html?lid=1EblNvrw9yP.search.69&securityId=76H82NcIJCkJC-v1I9U4JE92nBhGuQ1EGOa2z_zbV2QMJp-s8t8-hbucrS1zq8EPexu9T_owUMxP1VWGcl7Yoyx9ZFuHFQrtnL_TrhPqjBlOFA~~&sessionId=,https://www.zhipin.com/gongsi/d22b2feffe839e5133d42No~.html,海淀区
C,成都,c++,本科,5-10年,"[""Linux"", ""Windows"", ""ARM\u5f00\u53d1"", ""\u5d4c\u5165\u5f0f\u6280\u672f"", ""Socket\u6280\u672f"", """", """", """"]","[16000, 24000]",13薪,"[""\u80a1\u7968\u671f\u6743\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u4ea4\u901a\u8865\u52a9\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0""]",软件工程师,廖先生软件工程师,0,北中网芯,"https://img.bosszhipin.com/beijin/upload/com/logo/20211222/7b5b554d84f9729ce4f6ac7903b3051e5a818774465d28511eb076ada5b58743fa99ba27463fec27.jpg?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,天使轮,"[100, 499]",https://www.zhipin.com/job_detail/d6afe5cd364301761XV-39i9FVNW.html?lid=1EblNvrw9yP.search.70&securityId=PMCVqwg8RSJ6b-31yIhDBRq3liWiodriM0lWfcu7vMmivavrVWqaJvNv8FfgUvnQqSvrgwefjP3YzcAccwKdHQ1IOK7yN0gURHbtYat5Si2PGWQu2h0~&sessionId=,https://www.zhipin.com/gongsi/8a98a3a98d9680611n1y29m1EVc~.html,武侯区
C,西安,c++,本科,经验不限,"[""C\u8bed\u8a00"", ""C++"", ""Postgresql"", ""\u540e\u7aef\u5f00\u53d1""]","[12000, 24000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u80a1\u7968\u671f\u6743\uff0c\u8282\u65e5\u798f\u5229\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u5458\u5de5\u65c5\u6e38""]",软件工程师,张先生软件工程师,0,优炫软件,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20161012/48a299a01e3bb154102a71936059cfd8611a6513075c76e7486a8d77fd4a3db1.jpg?x-oss-process=image/resize,w_100,limit_0",信息安全,已上市,"[1000, 9999]",https://www.zhipin.com/job_detail/18911d09e29aa5613nx439y7EFQ~.html?lid=1EblNvrw9yP.search.71&securityId=RhlVUWxEkliBZ-S1j8EA8AG_LhHPQLl4pmYvYd0UM0YXrx_DHG2hgMWPpDuuDzQugMeBEXF5EBWjf7VPBQfxIK-OJj8flf6tXSwQw-mponvxtv1D&sessionId=,https://www.zhipin.com/gongsi/c055ce8eb3c4d0091Hxz29y6.html,雁塔区
C,北京,c++,本科,5-10年,"[""Linux"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""\u67b6\u6784\u5e08""]","[20000, 40000]",16薪,"[""\u514d\u8d39\u73ed\u8f66\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u9910\u8865\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5b9a\u671f\u4f53\u68c0\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e74\u7ec8\u5956\uff0c\u4ea4\u901a\u8865\u52a9""]",软件开发工程师,张先生软件开发工程师,0,京东零售,"https://img.bosszhipin.com/beijin/upload/com/workfeel/20210930/7bf6f160950405e94fb5a13a01f36fe447299a8c9d9386fa26998d82f4750172b620c0396915f2cd.jpg?x-oss-process=image/resize,w_100,limit_0",电子商务,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/c64e3ecedbb473961nJ839q7ElJQ.html?lid=1EblNvrw9yP.search.72&securityId=5rar7OAN35naG-A13VSQUp2qrDb5Vswx3aZbvHdwNINNE9LXt1T71OWJwAHMh7KE6Hd0ioWoXtAKULY_mFPDNQVAeqIApHtlyHxk7JwFDUynjfYFaZ8~&sessionId=,https://www.zhipin.com/gongsi/38cb48a439363fa60nd809q9FQ~~.html,大兴区
C,北京,c++,本科,经验不限,"[""Python"", ""\u9a71\u52a8\u5f00\u53d1"", ""\u591a\u7ebf\u7a0b"", ""\u5206\u5e03\u5f0f\u6280\u672f"", ""ARM\u5f00\u53d1"", ""Linux""]","[15000, 25000]",0薪,"[""\u5e74\u7ec8\u5956\uff0c\u80a1\u7968\u671f\u6743\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0""]",招聘者,李先生招聘者,0,华为数字技术,"https://c-res.zhipin.com/jrs/59b2bc8c6c5960f18f1f1e3b6c8b3762.jpg?x-oss-process=image/resize,w_100,limit_0",通信/网络设备,不需要融资,"[0, 10000]",https://www.zhipin.com/job_detail/12c50a281578c3661XR529W0FFZV.html?lid=1EblNvrw9yP.search.73&securityId=-RDm1a04K6UYr-S1hUx4cOBp-VGDyZbtfV8FNPtYnMftLwJ7WEHCs-RexrJFWGkNWK31wK8q3XlG0GBcWLAxveIQ6tOaKIgVSdM16A0fQmuK4Bj4dKU~&sessionId=,https://www.zhipin.com/gongsi/e7d6a8f646bc9f2d1nZ5292-FFA~.html,海淀区
C,天津,c++,本科,1-3年,"[""\u63a8\u8350\u7b97\u6cd5"", ""\u641c\u7d22\u7b97\u6cd5"", ""\u7cfb\u7edf\u67b6\u6784""]","[2000, 5000]",0薪,无,法人,胡先生法人,0,巨鑫麟科技有限公司,"https://img.bosszhipin.com/beijin/app/mobile/normal-0e3f1e4441a21d4874cece3a3d81f0fe.png?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/2a866c798c6b74f703x-3t66EVI~.html?lid=1EblNvrw9yP.search.74&securityId=caiNNEDdQfTXL-71kxGCd9HEkWinVHC3Pbqpl_cHREmZl_wAv0c4TgMOU26aLb7kEU8m0QjQ6NHagvSnILFf-SLV4BD0ib23jP8z1qmaTAybb73M&sessionId=,https://www.zhipin.com/gongsi/54f94ba8fb299c021HRy3N25Ew~~.html,红桥区
C,北京,c++,大专,经验不限,"[""\u5d4c\u5165\u5f0f\u6280\u672f"", ""Linux"", ""\u591a\u7ebf\u7a0b"", ""\u521d\u7ea7\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """", """", """", """"]","[13000, 25000]",13薪,"[""\u5458\u5de5\u65c5\u6e38\uff0c\u8282\u65e5\u798f\u5229\uff0c\u4e94\u9669\u4e00\u91d1\uff0c\u96f6\u98df\u4e0b\u5348\u8336\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u9910\u8865\uff0c\u5b9a\u671f\u4f53\u68c0""]",经理,杨先生经理,0,铭图天成,"https://c-res.zhipin.com/jrs/abe0b4b7030660a89cd530cc654a75c2.jpg?x-oss-process=image/resize,w_100,limit_0",信息安全,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/651308c9c1bda88f1XR50967FlBQ.html?lid=1EblNvrw9yP.search.75&securityId=yoigo2dQAXpUE-n17u3fEafhSCtq9z8z9qy8GTo4vFgAlQ32WeQpyv1YwPoqNEzRp_Rsk594wbVR1ykArYzN1jX8P6-1_2JqCksr6PQIz1lrDMZMt-Q~&sessionId=,https://www.zhipin.com/gongsi/a7f1203919d7614a3nR40tu0FA~~.html,海淀区
C,杭州,c++,本科,1-3年,"[""\u6570\u636e\u7ed3\u6784"", ""\u7f51\u7edc\u7f16\u7a0b"", ""\u7f51\u7edc\u534f\u8bae"", ""\u591a\u7ebf\u7a0b"", ""\u865a\u62df\u673a\u6280\u672f"", ""Linux"", """", """"]","[30000, 60000]",13薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u9910\u8865\uff0c\u8865\u5145\u533b\u7597\u4fdd\u9669\uff0c\u80a1\u7968\u671f\u6743\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u5458\u5de5\u65c5\u6e38\uff0c\u514d\u8d39\u73ed\u8f66\uff0c\u5b9a\u671f\u4f53\u68c0""]",网络产品 vpc,徐先生网络产品 vpc,0,阿里云,"https://img.bosszhipin.com/beijin/upload/com/logo/20190804/20a1b1485bdbc391c5cd8a152e99da2fc596bb72f30ef2f74800368b4239f599.jpg?x-oss-process=image/resize,w_100,limit_0",互联网,已上市,"[0, 10000]",https://www.zhipin.com/job_detail/3093d9643127d2801nN72di9F1RV.html?lid=1EblNvrw9yP.search.76&securityId=mPunhl0DCA8Nh-71Tyx6eRIokmPwog8_YlJDS1D_ZjDDDtXO4yg9V5NSV3c2h7LPrL9nlOuINBMz3ikLCqYtNVA8l83voUti9dRuVktytjVEC8AU-w~~&sessionId=,https://www.zhipin.com/gongsi/25c288dec22fec7c1nV8296_.html,西湖区
C,南昌,c++,本科,经验不限,"[""C/C++""]","[10000, 11000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5b9a\u671f\u4f53\u68c0""]",人事,方女士人事,0,南昌弘智咨询有限公司,"https://img.bosszhipin.com/beijin/upload/com/logo/20190821/f7b6cf181d1eb050391fe355c75e17faecab38d5e7fc04bdfe71ced9a688f645.png?x-oss-process=image/resize,w_100,limit_0",培训机构,不需要融资,"[100, 499]",https://www.zhipin.com/job_detail/1f9139b5c8ea9ef20nZy3Ni4EVI~.html?lid=1EblNvrw9yP.search.77&securityId=egRMN1eHhw3QM-j1h2ZwXGxpLGM_TH09onwyeWzSX-EqeCcFpXNEuC18uI10nOfQzRO1qcz7FsIrJWPMLSr-OKz6B8gfcRPPBteUYX-ldcRd8AuM&sessionId=,https://www.zhipin.com/gongsi/9752f20c06e1ecf31HFz3tS4FQ~~.html,东湖区
C,烟台,c++,大专,经验不限,"[""C#"", ""Python"", ""Java"", ""\u7b97\u6cd5\u57fa\u7840"", ""\u6587\u4ef6\u7ba1\u7406\u7cfb\u7edf"", ""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", """"]","[3000, 6000]",0薪,无,招聘者,张女士招聘者,0,龙口极客晨星少儿编程,"https://img.bosszhipin.com/beijin/icon/894ce6fa7e58d64d57e7f22d2f3a9d18afa7fcceaa24b8ea28f56f1bb14732c0.png?x-oss-process=image/resize,w_100,limit_0",培训机构,未融资,"[0, 20]",https://www.zhipin.com/job_detail/dfe66c2d2e81f9d31nF_3tW9FVBV.html?lid=1EblNvrw9yP.search.78&securityId=YttBhw2wresBW-51q9LuBC6KdkWNe_WTO0q1PD3ZUJHo8zbV9njos13Gm7huw8UeXBHKglsahrbmQTWOj8qu32VG6-pJk1wJPqvUOPukgKY3Q7oQB7AS&sessionId=,https://www.zhipin.com/gongsi/d9a3802d005d69e71nZy39W6GFY~.html,龙口市
C,杭州,c++,本科,1-3年,"[""C/C++"", ""\u7535\u673a\u7b97\u6cd5"", ""\u4e0a\u4f4d\u673a\u8f6f\u4ef6""]","[7000, 12000]",0薪,无,研发经理,周先生研发经理,0,微秦,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20180330/ee64814045c2e903b9ac4a2906521351cfcd208495d565ef66e7dff9f98764da.jpg?x-oss-process=image/resize,w_100,limit_0",电子/半导体/集成电路,未融资,"[0, 20]",https://www.zhipin.com/job_detail/e96eb072c1cf64b81nx63dy4FFc~.html?lid=1EblNvrw9yP.search.79&securityId=mD4dlsBxOWaUw-I1apPyrBzrCkUitWu-CE7ymh8wAPkXb-80WHyCalWcr267q0qS4zUENJBtbmpybXA7NZcihq9P4Q2U8ua4wyb_zQR6NNME35Cf&sessionId=,https://www.zhipin.com/gongsi/1cff5ed8b41d9acf1nF93925Eg~~.html,滨江区
C,大连,c++,初中及以下,1年以内,"[""\u8f6f\u4ef6\u5de5\u7a0b\u5e08"", ""Linux"", ""\u9a71\u52a8\u5f00\u53d1"", ""c\u8bed\u8a00\uff0cc\u52a0\u52a0""]","[8000, 13000]",0薪,"[""\u4e94\u9669\u4e00\u91d1\uff0c\u5e74\u7ec8\u5956\uff0c\u5e26\u85aa\u5e74\u5047\uff0c\u8282\u65e5\u798f\u5229\uff0c\u96f6\u98df\u4e0b\u5348\u8336""]",HR,温女士HR,0,大连小怪兽电子科技,"https://img.bosszhipin.com/beijin/mcs/chatphoto/20190411/c7dbbd3c57092a087869d979304a712e6abf0e44792e9a0e5b79e4569615217c_s.jpg?x-oss-process=image/resize,w_100,limit_0",计算机软件,未融资,"[0, 20]",https://www.zhipin.com/job_detail/7574bf050da20c4c1XZz2tm7GVNR.html?lid=1EblNvrw9yP.search.80&securityId=RZWHruZqMeprl-B1Td2xk-HgrlrG_cTQE2DLMbRgOK_kZH34F8MqQI4a1njEqOEdJO2SY5NZyng4a-05SWYy1-v3umkQp5cu4N881RU308xtL-TYeg8~&sessionId=,https://www.zhipin.com/gongsi/ec8eb0cdb1ed70a51HRy2dy6GA~~.html,甘井子区
